lh,rh,ls,rs,w,ll,rl,0y,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,11y,12y,13y,14y
70,125.9,2492.88,2577.7128,414,7349.28,700.8,100.514,247.832,265.423,430.158,574.313,244.66,380.14,409.567,559.741,559.714,765.849,995.308,559.719,774.571,983.55
67.9,184.6,2469,2259.7224,432,7323.36,672.72,103.348,250.77,268.265,433.088,577.312,244.812,359.504,436.021,556.771,556.83,774.543,998.136,553.874,762.866,983.524
67.7,275.8,2454.36,2071.68,446,7409.04,658.8,100.577,253.639,268.338,427.231,577.306,244.905,371.345,471.405,556.748,559.717,771.601,998.199,553.817,762.8,980.648
67.1,341.5,2496.24,2640.3936,470,7414.32,624,100.573,256.549,268.266,433.077,577.482,247.711,397.794,524.425,562.672,568.552,768.755,998.204,556.806,765.801,977.765
66.2,340.1,2497.8,2667.912,474,7413.12,596.64,97.6721,253.688,268.25,430.129,577.431,247.715,397.821,536.225,562.634,568.528,774.534,998.184,556.773,765.853,980.672
64.7,305.1,2498.16,2654.1528,464,7392.48,599.04,100.451,259.465,268.378,436.082,577.521,247.79,409.625,550.938,562.674,568.545,780.421,998.228,559.706,765.846,983.507
62.8,292.5,2487.84,2450.8224,426,7329.12,582.96,97.653,262.379,268.409,433.133,583.259,247.859,415.529,556.731,562.699,568.541,783.333,998.235,559.719,774.542,977.718
61.6,272.1,2457.12,2027.3448,390,7322.64,571.44,97.6425,262.481,268.449,433.222,583.249,250.649,424.308,559.695,565.63,571.462,780.426,998.221,559.731,765.826,977.692
61.2,255.6,2452.92,1765.92,378,7413.12,568.08,97.6774,265.288,271.2,439.072,583.296,250.701,415.456,562.676,568.555,574.363,780.483,998.254,562.681,768.703,974.742
59.8,243.5,2497.68,2322.4032,364,7375.44,594.72,97.6664,256.599,268.339,433.214,583.308,247.794,415.466,562.697,565.596,571.484,777.492,998.277,559.75,765.77,971.809
58.9,224.4,2499.96,2336.1624,334,6656.88,566.16,100.443,259.499,268.325,430.252,583.242,247.828,412.568,559.691,553.885,562.629,771.638,998.182,550.917,762.763,965.923
58.2,200.2,2485.8,2123.6592,326,5394.24,538.8,100.482,259.554,268.295,436.125,583.22,247.864,412.651,556.821,556.842,568.502,777.478,998.241,553.822,759.83,957.029
58.5,185.8,2465.88,1804.14,284,4584.24,527.04,100.579,259.557,268.405,436.063,580.276,250.631,412.548,556.767,571.441,577.315,783.38,998.223,562.636,759.835,948.206
59.5,177.7,2484,2157.2928,246,3655.2,510,100.609,259.511,268.305,430.17,571.524,250.71,409.712,553.871,562.654,571.5,777.546,998.161,553.856,748.09,930.49
60.6,143.8,2459.16,1324.0968,244,2502,548.64,100.565,256.607,268.323,421.431,550.893,247.857,412.628,553.851,556.811,565.624,774.541,998.13,550.914,739.308,904
59.6,136.7,2499.96,815.0064,252,2014.32,586.08,100.567,256.573,268.276,403.751,509.785,247.816,409.696,550.998,553.813,559.742,768.77,998.129,547.886,730.436,880.613
62.8,134.7,2500.44,151.5072,254,1703.04,561.84,100.594,250.654,256.523,341.907,397.84,247.796,412.497,547.894,542.074,550.894,765.695,995.369,530.363,695.056,833.526
71.1,125,2483.64,1860.7056,208,1475.76,559.68,100.575,247.795,250.632,312.487,356.588,247.735,403.681,542.045,533.183,545.011,765.728,998.131,521.495,671.574,812.796
70.2,119.8,2479.92,1889.7528,190,1252.08,624,100.492,247.658,247.717,283.038,312.468,247.65,406.61,542.014,530.347,544.967,765.782,998.206,521.49,650.924,795.228
66.8,116.4,2447.04,1788.852,208,1050.24,711.84,97.6325,247.639,247.676,294.828,268.219,247.698,409.55,539.16,530.26,539.152,762.823,998.146,518.525,642.129,789.336
66,115.1,2459.16,1903.512,208,967.44,747.6,94.7136,244.846,247.671,285.954,224.169,244.874,406.692,536.121,527.357,536.221,765.689,998.134,512.605,627.492,783.444
63.6,116.3,2492.04,2492.1,182,882.72,947.76,94.7271,244.781,244.855,268.345,200.737,244.849,406.59,533.217,530.357,545.004,765.839,995.346,521.448,642.163,786.331
59.7,115,2481.24,2424.8328,188,792.72,1073.52,94.7228,244.759,244.841,265.326,194.806,244.851,394.865,530.389,530.329,544.98,765.778,998.151,518.51,651.013,801.061
57.4,112.9,2396.88,1834.716,214,751.2,1525.92,97.5944,244.834,244.87,265.314,194.738,247.632,394.896,530.416,533.258,547.944,765.815,998.145,524.364,671.489,815.758
55.4,113.5,2338.44,2382.0264,234,697.2,4019.04,97.6651,244.914,247.662,265.318,197.637,247.692,406.572,533.316,542.058,553.774,765.838,998.181,530.262,695.091,839.299
54.2,112.1,2196.84,1995.24,224,655.68,6546.72,97.6231,244.902,244.905,274.239,203.632,247.715,397.836,530.405,550.894,559.689,768.723,998.145,542.023,715.593,856.923
58.9,111,2107.32,1969.2504,210,628.32,7341.84,100.456,247.612,247.629,291.759,241.78,247.683,406.596,536.198,550.879,559.678,774.538,995.36,539.141,730.389,880.436
80.5,111.7,1937.88,2515.032,216,598.56,7410.96,97.6672,247.648,247.637,306.6,271.223,247.745,406.599,542.087,550.818,556.784,774.542,995.37,539.078,727.461,910.034
125.6,111.7,1912.8,2441.6496,236,565.68,7381.2,100.455,247.808,247.879,312.481,338.973,247.832,409.689,550.816,553.893,562.662,771.636,998.138,550.886,753.949,951.18
172.9,111.5,1957.56,2171.052,254,545.04,7377.36,97.6727,250.629,253.689,339.021,400.742,247.803,409.635,553.749,556.806,559.75,774.609,998.156,553.807,762.783,971.791
194.3,111.4,1952.88,2154.2352,260,519.6,7327.44,100.489,256.594,268.202,371.355,447.854,247.878,412.497,553.951,556.819,559.758,771.625,998.187,553.829,765.837,977.696
174,110.2,2033.28,1764.3912,258,503.76,7352.16,100.534,262.436,268.394,394.931,497.861,250.734,409.649,556.884,562.662,562.7,780.459,998.14,556.796,765.791,980.634
147.6,110.9,2006.4,1987.596,264,495.12,7421.76,100.465,265.364,271.319,412.592,530.392,250.708,415.591,565.632,562.661,565.61,783.383,998.156,559.704,765.801,980.685
126.2,112.5,2039.04,2311.7016,272,472.32,7265.76,100.477,265.306,271.403,433.158,556.765,247.861,412.496,556.78,568.498,571.466,777.533,998.158,562.693,765.817,977.69
115.9,110.7,2073.96,1214.0232,250,467.76,7408.56,100.449,265.292,271.329,433.092,574.524,247.876,412.61,553.869,571.451,571.508,783.388,995.354,565.631,765.782,977.664
102.2,113.9,2058.36,2119.0728,246,447.12,7345.92,97.6492,262.38,271.327,436.038,580.383,247.695,409.626,550.892,559.747,562.678,780.437,998.186,559.701,765.714,977.7
93.1,113.7,1965.12,1782.7368,250,435.36,7340.88,100.543,262.429,271.313,433.198,592.087,247.724,397.881,533.324,565.568,568.503,780.481,995.311,562.674,765.79,977.776
86.2,115.6,2022.48,1846.9464,262,418.8,7310.16,100.544,265.278,271.4,439.046,586.239,247.788,400.737,524.407,565.615,568.539,783.37,998.168,565.562,765.781,977.72
84.2,115.9,1970.28,1720.056,258,417.12,7394.16,100.451,256.535,268.451,433.148,580.371,244.895,386.033,503.775,562.638,562.653,768.714,992.398,562.627,765.804,977.722
81.2,116.9,2026.8,2427.8904,274,401.52,6841.92,100.528,253.648,271.165,436.015,577.526,244.787,377.259,477.345,556.774,556.772,762.823,983.502,556.774,768.711,977.691
86,118.7,2105.52,1441.8144,228,406.56,6514.08,100.466,250.654,268.294,433.142,577.419,241.864,362.612,450.815,556.766,556.755,765.708,974.809,556.799,765.824,977.725
83.5,132.2,2346.36,2516.5608,218,405.84,6003.84,97.677,247.694,265.376,415.566,559.68,235.914,318.389,380.202,553.813,550.828,748.14,954.176,556.741,762.856,977.745
85.8,154.1,2308.92,2183.2824,222,418.8,4925.28,100.529,247.643,265.348,424.342,565.628,232.98,303.678,324.284,556.758,553.768,739.26,942.299,559.742,765.7,977.74
93.2,186.7,2275.8,2067.0936,248,431.28,4349.28,100.471,244.76,262.464,409.673,544.963,224.317,256.592,291.892,550.887,544.971,718.689,924.593,553.864,762.886,977.707
96.3,227.8,2269.8,2012.0568,252,439.92,4218.72,97.6453,244.652,256.563,409.505,527.312,224.145,271.238,291.892,542.051,530.353,703.957,901.143,547.972,762.696,977.716
93.6,317.8,2400.24,2713.776,216,420,3627.12,97.5536,244.633,253.693,409.512,518.544,224.209,350.746,291.892,530.218,524.352,680.383,880.442,533.224,759.778,977.664
93.9,453.5,2390.76,2735.1792,212,387.6,3179.28,91.8009,241.777,253.612,403.702,494.98,221.317,250.735,221.216,533.23,527.338,659.736,859.849,539.126,762.78,977.723
88.6,513.7,2443.32,2216.916,216,367.92,2683.44,91.7679,238.93,250.788,397.803,483.138,221.232,253.669,200.674,530.333,524.431,633.311,836.516,536.164,762.751,980.633
79.2,543.1,2457.84,2297.9424,226,353.76,2245.92,91.7095,241.75,250.744,397.822,483.227,224.093,244.793,177.073,527.39,521.444,618.558,830.514,530.365,753.965,977.763
79.9,524.4,2441.52,1677.2496,214,349.68,1886.16,91.6964,241.75,250.763,400.764,483.229,221.331,238.862,168.208,521.477,509.733,609.791,824.569,527.358,756.881,980.658
86.1,458.4,2456.52,1796.496,202,343.44,1595.52,88.8788,241.873,253.621,406.619,489.084,224.241,244.74,171.093,527.35,518.482,612.674,824.66,533.195,762.752,980.598
92.1,410.7,2508.6,2498.2152,192,330.72,1347.6,88.8493,241.868,253.607,400.754,480.224,224.23,244.724,168.272,527.396,521.42,624.43,836.28,533.199,765.699,980.601
105.1,346.6,2419.56,1417.3536,172,330,1245.36,88.8761,241.873,250.779,403.695,489.075,224.24,247.821,180.039,530.298,524.363,644.952,851.132,536.196,762.786,977.758
109.8,311,2491.68,2411.0736,176,329.28,1105.68,88.7878,241.728,250.687,400.804,506.737,221.293,259.503,200.665,530.364,527.312,668.559,868.754,539.079,759.892,977.747
109.1,264.6,2483.4,2420.2464,186,328.56,998.88,94.7102,241.892,256.595,409.616,536.154,224.153,241.833,215.34,536.211,533.21,715.665,915.859,544.964,762.759,977.672
142.5,209.7,2462.16,2148.12,198,336.96,951.6,94.7085,244.778,262.408,418.427,562.649,224.303,259.51,215.34,550.845,547.91,739.298,942.356,550.943,762.838,980.616
198.2,171.4,2491.32,2518.0896,210,337.92,937.2,97.6303,244.749,265.295,424.328,571.537,224.181,256.553,291.831,547.881,539.113,748.111,965.881,547.966,762.756,983.576
283.3,147.5,2415.24,1550.3592,216,336.72,1016.64,97.6701,247.639,265.291,430.155,577.323,230.03,280.127,321.349,559.737,556.819,765.81,983.589,562.644,768.665,983.55
348.3,136.2,2418.84,1596.2232,248,331.68,953.04,100.554,247.791,268.218,433.059,577.255,238.829,330.138,371.322,553.818,553.815,771.597,998.166,553.839,762.806,980.645
395.4,129.8,2467.8,2219.9736,296,327.12,864.24,103.359,250.724,268.393,433.059,580.316,244.67,341.88,409.735,556.808,559.735,780.402,998.241,553.898,768.649,980.599
399.5,124.1,2473.2,2285.712,304,320.4,870.48,100.581,256.568,268.401,436.063,580.33,247.671,365.384,456.549,562.662,568.575,786.23,1001.17,556.763,765.679,977.763
377.7,120.1,2458.8,2105.3136,274,319.92,919.44,100.47,253.581,268.188,430.2,580.372,247.627,371.389,483.276,556.754,562.67,780.45,998.173,550.925,768.653,977.761
369.2,118.6,2494.32,2554.7808,258,311.76,965.04,94.6451,250.706,268.212,433.103,577.473,244.89,392.006,512.581,553.91,559.701,780.422,998.193,553.825,765.845,977.724
356,117.4,2507.64,2722.9488,240,307.2,847.44,88.8669,250.665,265.414,430.18,577.364,244.863,403.668,536.203,556.741,559.693,780.436,998.194,553.883,765.651,980.58
329.5,119.4,2491.32,2415.66,260,314.16,725.76,91.7273,253.578,265.399,427.306,574.49,247.672,412.534,553.823,553.881,559.716,777.506,998.155,553.77,765.668,980.69
276.6,131.5,2495.64,2345.3352,266,348.48,707.76,88.8472,256.603,268.259,433.031,577.293,247.801,415.472,559.773,571.446,574.413,783.424,998.207,568.534,777.496,980.615
232.1,176.2,2469.12,1953.9624,274,403.68,653.04,94.6281,259.53,268.357,430.225,577.276,247.812,421.429,571.457,571.494,574.454,786.317,998.183,568.54,771.634,983.507
208.2,277.8,2460,2041.104,334,444.24,630.96,94.6723,259.529,268.275,433.075,577.448,247.869,427.298,568.582,574.482,577.4,786.358,998.183,574.408,777.524,980.65
185.4,451.7,2497.68,2600.6448,348,517.92,597.6,91.8004,259.54,268.342,436.027,577.533,247.859,421.395,568.502,574.426,577.336,786.398,998.23,574.351,774.553,983.565
159.1,560.1,2510.16,2759.64,330,646.56,585.12,91.7372,256.587,268.25,433.06,580.291,247.823,418.463,565.629,574.407,577.309,786.414,998.214,574.347,768.706,980.564
137.5,820.8,2498.64,2614.404,454,1870.56,570.48,88.861,259.45,268.294,433.079,580.443,247.863,415.535,571.411,574.412,577.394,783.416,998.247,571.523,768.688,980.599
119.9,1278.3,2497.32,2599.116,410,5144.4,611.52,88.7607,256.53,268.278,436.054,580.402,247.75,424.3,571.449,574.489,577.409,786.411,998.262,574.433,774.533,983.526
107.8,1899.7,2468.52,2230.6752,448,6374.88,590.88,85.8816,253.668,268.208,430.246,580.301,247.787,415.538,562.697,574.461,577.391,786.235,998.275,571.531,777.465,983.519
99.4,2624,2445.12,1934.088,412,7395.84,581.76,85.8851,256.535,265.442,430.198,580.276,247.789,415.577,562.639,565.633,568.568,786.345,998.352,565.586,771.68,983.504
89.6,3041.5,2498.76,2609.8176,438,7416.96,585.12,85.9118,253.607,265.413,433.038,577.382,247.68,412.545,556.88,574.376,574.488,786.259,998.345,571.515,780.415,986.531
82.6,3091.2,2507.52,2724.4776,418,7411.92,581.28,85.9302,253.589,265.444,433.072,574.476,247.759,409.582,553.859,571.494,574.397,786.287,998.289,571.43,777.517,989.381
75.7,3090.4,2505,2692.3728,384,7386.24,558.96,85.9165,253.658,268.283,430.223,574.357,247.733,409.584,550.781,571.463,571.509,783.393,998.312,571.421,783.353,992.326
70.8,3084.8,2498.4,2608.2888,364,7191.36,528.96,85.9471,250.781,268.276,430.249,574.466,247.636,409.709,547.84,568.546,568.524,771.606,998.241,568.541,774.616,986.462
67.9,3060.6,2469.36,2239.848,330,6415.92,494.4,85.8644,253.632,268.251,427.299,574.359,247.756,406.623,542.088,568.531,565.638,774.613,998.231,568.503,774.569,989.389
76.3,3036.6,2440.92,1877.5224,306,4658.16,499.44,85.8751,250.775,268.251,430.211,574.459,247.689,406.628,533.302,568.518,568.498,774.566,995.277,565.63,771.681,989.427
105.8,3088.3,2503.68,2675.556,318,2981.76,545.52,85.8514,250.758,268.198,430.248,577.421,247.649,392.005,530.392,568.531,565.621,777.512,980.692,565.622,774.594,986.533
173.1,3085,2498.64,2611.3464,356,1981.68,664.56,85.9515,250.793,268.206,433.179,577.527,247.68,403.685,533.174,571.444,571.429,777.509,977.667,568.57,777.55,989.39
180.8,3089.7,2505.72,2698.488,332,1103.76,996.96,88.8542,253.646,268.205,436.055,580.31,247.764,406.611,533.292,571.464,571.527,783.358,980.613,568.511,780.407,989.412
329,2847.5,2471.52,2264.3088,328,826.08,1253.28,91.7283,256.564,268.344,436.081,580.381,247.719,406.641,539.143,571.481,574.356,780.407,977.779,568.503,771.668,986.532
456.4,1894.6,2475.84,2319.3456,406,692.88,3272.4,94.7297,256.555,268.416,433.143,577.467,247.635,403.758,547.936,565.57,565.631,783.326,980.613,559.734,768.698,980.632
603,754.4,2485.44,2441.6496,286,579.36,6769.2,97.6539,262.426,271.263,433.159,568.492,247.855,403.759,550.873,565.615,571.434,783.313,983.598,559.734,768.74,974.762
1319.9,388.3,2504.16,2675.556,348,564.24,7299.6,100.589,262.394,268.451,427.284,550.779,250.657,409.494,550.952,568.522,574.38,786.301,983.599,559.699,768.706,962.972
2440.8,270.7,2505.12,2493.6288,426,547.2,7384.56,103.372,265.299,271.325,415.487,512.643,247.856,409.531,553.711,568.578,574.386,786.254,980.697,559.721,762.858,951.044
3075.9,221.3,2501.28,2551.7232,418,508.56,7383.36,103.35,265.354,271.282,394.898,480.194,250.709,412.64,553.794,562.684,568.583,783.324,980.641,553.908,739.205,927.511
3075.5,197.5,2487,2510.4456,396,474.48,7379.52,100.594,259.52,268.433,388.928,433.177,247.837,406.638,550.912,559.729,568.559,783.333,980.645,553.797,715.693,889.329
3036.7,185,2484.96,2209.272,324,440.88,7284.96,100.453,253.636,268.262,433.08,386.106,247.691,406.628,547.853,553.802,559.685,780.404,980.659,547.922,701.036,868.758
3089.8,179,2438.52,1611.5112,300,425.28,7408.32,88.8087,247.716,256.539,409.583,371.367,244.744,400.807,536.125,545.028,550.9,765.842,977.776,536.185,695.022,859.942
3090.3,177.6,2501.52,2378.9688,290,405.6,7389.6,79.9894,241.782,247.66,389.058,312.475,230.139,389.103,527.28,542.047,550.818,765.683,977.735,533.205,698.129,856.904
3077.9,173.8,2500.92,2389.6704,282,401.28,7314.48,77.027,230.115,238.855,386.135,294.799,227.169,389.073,524.321,536.195,545.022,762.681,977.643,530.281,709.818,859.91
3059.8,170.3,2485.8,2284.1832,268,401.28,6986.64,74.1202,227.108,230.148,385.98,294.963,224.231,386.054,518.565,536.2,547.933,759.857,977.687,530.311,712.726,874.684
3059.1,171.5,2464.08,2155.764,254,413.76,6111.84,76.9033,227.137,235.952,386.078,306.559,224.194,388.992,524.312,547.953,553.833,762.706,977.727,542.051,736.254,892.278
3059.3,178.2,2463.6,2230.6752,250,484.32,4825.2,76.9314,230.141,241.79,388.968,336.04,227.136,386.041,524.441,542.024,550.815,759.767,977.7,533.235,739.211,924.596
3092,205.1,2464.8,2230.6752,262,520.56,3712.56,79.8705,241.764,244.804,400.82,368.445,235.919,391.941,530.368,547.914,550.88,765.77,980.577,544.963,748.132,945.285
2876.7,301.6,2502.36,2735.1792,294,794.64,2707.92,82.9511,244.906,250.684,403.745,415.568,241.812,406.667,550.732,556.82,565.616,777.497,980.69,553.85,762.806,957.079
2004.3,527.2,2502.24,2732.1216,532,2321.76,1939.44,91.7628,253.599,265.387,391.977,459.73,247.753,415.496,556.789,565.57,568.525,780.423,980.582,562.634,765.712,962.994
1039.5,693.6,2442,1960.0776,406,4907.76,1568.88,100.481,262.44,268.448,409.629,521.406,250.698,415.562,568.499,565.607,565.61,783.424,974.709,565.626,768.761,971.787
524.5,861.9,2484.6,2490.5712,400,5841.84,1200.24,103.425,268.321,274.293,424.353,553.947,262.42,421.407,562.611,574.393,574.41,780.452,957.118,574.419,777.534,974.737
234.7,1384.2,2460.12,2163.408,512,7040.4,1156.32,103.533,268.345,274.268,436.146,577.46,262.457,409.678,547.832,574.494,574.45,768.781,951.224,577.359,780.422,974.694
161.5,2307.9,2447.64,1958.5488,464,7407.12,947.76,103.414,268.381,274.267,441.973,583.227,262.467,403.727,521.387,574.37,571.464,762.894,933.505,574.429,780.433,974.612
138.7,3000.2,2505.24,2655.6816,464,7398.96,934.56,100.581,259.549,271.226,436.139,577.391,247.783,388.949,483.199,562.668,556.848,745.197,910.035,565.608,771.631,974.581
130.4,3089.9,2505.12,2695.4304,402,7377.84,858.72,85.802,244.877,259.46,409.658,550.912,235.918,365.537,389.124,544.964,536.17,718.742,883.388,545.027,762.774,971.738
120.4,3087.2,2501.28,2643.4512,378,7208.16,776.4,80.0694,241.863,250.765,409.514,539.118,224.326,380.217,359.634,539.148,533.213,715.618,877.526,544.993,756.939,971.766
114,3075.7,2487.48,2466.1104,332,6898.08,736.56,77.0685,233.016,247.765,403.727,533.177,221.315,365.591,338.99,533.244,527.334,715.612,874.687,539.126,751.022,965.88
108,3065.8,2475.48,2311.7016,314,6674.64,691.68,76.9593,227.178,244.844,394.899,530.188,221.167,365.582,312.504,527.318,521.47,718.6,871.687,530.231,745.182,960
104.4,3065.1,2474.76,2304.0576,308,5227.2,681.84,77.01,224.343,244.792,394.925,530.285,218.265,365.411,300.766,530.258,527.309,724.561,880.597,530.369,750.995,957.141
100.3,3093.2,2508.48,2733.6504,306,3781.92,671.52,76.9466,227.19,244.856,403.722,533.287,218.342,365.35,309.505,530.27,527.364,727.53,901.155,530.316,753.967,962.964
97.4,3090.6,2505.36,2692.3728,320,2249.04,657.6,76.9113,232.972,247.775,403.77,542.037,221.22,365.555,315.405,533.209,530.305,739.257,912.877,533.28,762.768,960.059
95.4,3086.2,2500.2,2625.1056,342,1593.84,812.88,79.8407,241.803,250.75,418.479,553.938,224.162,368.452,338.876,545.005,542.096,745.18,936.467,544.99,762.859,962.917
102.7,3071.8,2484.84,2429.4192,316,989.28,974.16,82.7792,244.881,262.497,430.129,568.555,230.085,385.953,362.44,550.941,550.934,765.77,957.138,550.914,762.837,960.014
203.4,2884.4,2464.44,2174.1096,400,793.44,1130.16,85.8169,247.855,265.443,433.05,580.306,241.873,385.966,403.771,553.781,553.856,771.618,971.79,550.853,762.847,959.991
